14 , 2 , 9 , 1003 , -0.0278911 , 8.06199 , 74.9
15 , 2 , 5 , 1000 , 0.000738013 , 0.158602 , -75.1
15 , 2 , 5 , 1001 , 0.0615753 , 1.36471 , -25.1
15 , 2 , 6 , 1002 , 0.168315 , 3.83246 , 24.9
15 , 2 , 8 , 1003 , 0.271061 , 7.61506 , 74.9
16 , 2 , 5 , 1000 , 0.00101313 , 0.15464 , -75.1
16 , 2 , 5 , 1001 , 0.00773884 , 1.44206 , -25.1
16 , 2 , 7 , 1002 , -0.00260538 , 4.0072 , 24.9
16 , 2 , 8 , 1003 , -0.000482365 , 7.83927 , 74.9
17 , 2 , 5 , 1000 , 0 , 0.155865 , -75.1
17 , 2 , 5 , 1001 , -0.0312609 , 1.59351 , -25.1
17 , 2 , 7 , 1002 , 0.0175167 , 4.32654 , 24.9
17 , 2 , 9 , 1003 , 0.0854519 , 8.34277 , 74.9
18 , 2 , 5 , 1000 , 0 , 0.155865 , -75.1
18 , 2 , 5 , 1001 , -0.0575702 , 1.40321 , -25.1
18 , 2 , 6 , 1002 , -0.159234 , 3.9375 , 24.9
18 , 2 , 8 , 1003 , -0.286358 , 7.8179 , 74.9
19 , 2 , 5 , 1000 , 0.00136697 , 0.156399 , -75.1
19 , 2 , 5 , 1001 , 0.0306464 , 1.33778 , -25.1
19 , 2 , 6 , 1002 , 0.0900004 , 3.78436 , 24.9
19 , 2 , 8 , 1003 , 0.150159 , 7.55997 , 74.9
20 , 2 , 5 , 1000 , 0 , 0.155865 , -75.1
20 , 2 , 5 , 1001 , 0.0259116 , 1.39963 , -25.1
20 , 2 , 6 , 1002 , 0.216122 , 3.96969 , 24.9
20 , 2 , 8 , 1003 , 0.377981 , 7.76339 , 74.9
21 , 2 , 5 , 1000 , 0 , 0.155865 , -75.1
21 , 2 , 5 , 1001 , 0.0114277 , 1.44411 , -25.1
21 , 2 , 7 , 1002 , 0.047941 , 4.03305 , 24.9
21 , 2 , 8 , 1003 , 0.100041 , 7.9209 , 74.9
22 , 2 , 5 , 1000 , 0 , 0.155865 , -75.1
22 , 2 , 5 , 1001 , -0.0280166 , 1.38534 , -25.1
22 , 2 , 6 , 1002 , -0.106276 , 3.91269 , 24.9
22 , 2 , 8 , 1003 , -0.163162 , 7.73883 , 74.9
23 , 2 , 5 , 1000 , -0.00110545 , 0.155953 , -75.1
23 , 2 , 5 , 1001 , -0.0536043 , 1.39714 , -25.1
23 , 2 , 6 , 1002 , -0.0928706 , 3.8636 , 24.9
23 , 2 , 8 , 1003 , -0.0891462 , 7.63053 , 74.9
24 , 2 , 5 , 1000 , 0 , 0.155865 , -75.1
24 , 2 , 5 , 1001 , 0.00637879 , 1.4361 , -25.1
24 , 2 , 6 , 1002 , 0.00432841 , 3.97741 , 24.9
24 , 2 , 8 , 1003 , 0.143151 , 7.67211 , 74.9
25 , 2 , 5 , 1000 , -0.00150411 , 0.154495 , -75.1
25 , 2 , 5 , 1001 , -0.00559647 , 1.41953 , -25.1
25 , 2 , 6 , 1002 , -0.0217947 , 3.96793 , 24.9
25 , 2 , 8 , 1003 , -0.0163529 , 7.78298 , 74.9
26 , 2 , 5 , 1000 , 0 , 0.155865 , -75.1
26 , 2 , 5 , 1001 , 0.00938462 , 1.35909 , -25.1
26 , 2 , 6 , 1002 , 0.0719983 , 3.81878 , 24.9
26 , 2 , 8 , 1003 , 0.173117 , 7.52651 , 74.9
27 , 2 , 5 , 1000 , 0 , 0.155865 , -75.1
27 , 2 , 5 , 1001 , 0.0181598 , 1.4069 , -25.1
27 , 2 , 6 , 1002 , 0.0690715 , 3.90264 , 24.9
27 , 2 , 8 , 1003 , 0.165987 , 7.69653 , 74.9
28 , 2 , 5 , 1000 , 0 , 0.155865 , -75.1
28 , 2 , 5 , 1001 , -0.033221 , 1.43722 , -25.1
28 , 2 , 6 , 1002 , -0.0827508 , 3.91053 , 24.9
28 , 2 , 8 , 1003 , -0.173908 , 7.69915 , 74.9
29 , 2 , 5 , 1000 , 0.00182471 , 0.153558 , -75.1
29 , 2 , 5 , 1001 , -0.00729569 , 1.38928 , -25.1
29 , 2 , 6 , 1002 , -0.00718948 , 3.91154 , 24.9
29 , 2 , 8 , 1003 , -0.00143749 , 7.73139 , 74.9
30 , 2 , 5 , 1000 , 0 , 0.155865 , -75.1
30 , 2 , 5 , 1001 , 0.0300189 , 1.46475 , -25.1
30 , 2 , 6 , 1002 , 0.0797344 , 3.97218 , 24.9
30 , 2 , 8 , 1003 , 0.151495 , 7.72784 , 74.9
31 , 2 , 5 , 1000 , 0 , 0.155849 , -75.1
31 , 2 , 5 , 1001 , 0.018462 , 1.41888 , -25.1
31 , 2 , 6 , 1002 , 0.0809548 , 3.96662 , 24.9
31 , 2 , 8 , 1003 , 0.170208 , 7.76572 , 74.9
32 , 2 , 5 , 1000 , 0.000319318 , 0.155649 , -75.1
32 , 2 , 5 , 1001 , 0.00251039 , 1.3241 , -25.1
32 , 2 , 6 , 1002 , -0.0649695 , 3.77614 , 24.9
32 , 2 , 8 , 1003 , -0.0862028 , 7.4509 , 74.9
33 , 2 , 5 , 1000 , 0 , 0.155865 , -75.1
33 , 2 , 5 , 1001 , -0.00686216 , 1.41257 , -25.1
33 , 2 , 6 , 1002 , -0.00671387 , 3.96738 , 24.9
33 , 2 , 8 , 1003 , 0.00319717 , 7.79236 , 74.9
34 , 2 , 5 , 1000 , 0 , 0.155865 , -75.1
34 , 2 , 5 , 1001 , 0.0414007 , 1.42759 , -25.1
34 , 2 , 6 , 1002 , 0.0816196 , 3.96699 , 24.9
34 , 2 , 8 , 1003 , 0.12253 , 7.83795 , 74.9
35 , 2 , 5 , 1000 , 0 , 0.155865 , -75.1
35 , 2 , 5 , 1001 , -0.000298875 , 1.33981 , -25.1
35 , 2 , 6 , 1002 , 0.0507092 , 3.71982 , 24.9
35 , 2 , 8 , 1003 , 0.133628 , 7.32387 , 74.9
36 , 2 , 5 , 1000 , 0.000850354 , 0.156322 , -75.1
36 , 2 , 5 , 1001 , 0.0200126 , 1.41035 , -25.1
36 , 2 , 6 , 1002 , 0.0245911 , 3.9137 , 24.9
36 , 2 , 8 , 1003 , 0.034552 , 7.65974 , 74.9
37 , 2 , 5 , 1000 , 0 , 0.155865 , -75.1
37 , 2 , 5 , 1001 , -0.00954403 , 1.38818 , -25.1
37 , 2 , 6 , 1002 , 0.0110208 , 3.87487 , 24.9
37 , 2 , 8 , 1003 , 0.0186816 , 7.671 , 74.9
38 , 2 , 5 , 1000 , 0 , 0.155865 , -75.1
38 , 2 , 5 , 1001 , -0.0354944 , 1.40072 , -25.1
38 , 2 , 6 , 1002 , -0.113528 , 3.89205 , 24.9
38 , 2 , 8 , 1003 , -0.181526 , 7.63615 , 74.9
39 , 2 , 5 , 1000 , -0.00049181 , 0.157803 , -75.1
39 , 2 , 5 , 1001 , 0.0549178 , 1.42635 , -25.1
39 , 2 , 6 , 1002 , 0.148534 , 3.93287 , 24.9
39 , 2 , 8 , 1003 , 0.24084 , 7.66019 , 74.9
40 , 2 , 5 , 1000 , -0.0016899 , 0.156539 , -75.1
40 , 2 , 5 , 1001 , 0.00719105 , 1.34612 , -25.1
40 , 2 , 6 , 1002 , 0.0609549 , 3.84145 , 24.9
40 , 2 , 8 , 1003 , 0.0594264 , 7.6469 , 74.9
41 , 2 , 5 , 1000 , 0 , 0.155865 , -75.1
41 , 2 , 5 , 1001 , -0.0487195 , 1.42284 , -25.1
41 , 2 , 6 , 1002 , -0.0754023 , 3.89069 , 24.9
41 , 2 , 8 , 1003 , -0.120303 , 7.61768 , 74.9
42 , 2 , 5 , 1000 , 0 , 0.155863 , -75.1
42 , 2 , 5 , 1001 , -0.00557717 , 1.45945 , -25.1
42 , 2 , 7 , 1002 , -0.0676349 , 4.06985 , 24.9
42 , 2 , 9 , 1003 , -0.818449 , 8.45742 , 74.9
43 , 2 , 5 , 1000 , 0 , 0.155865 , -75.1
43 , 2 , 5 , 1001 , 0.000940138 , 1.41141 , -25.1
43 , 2 , 6 , 1002 , -0.0229407 , 3.94897 , 24.9
43 , 2 , 8 , 1003 , -0.0618324 , 7.74589 , 74.9
44 , 2 , 5 , 1000 , 0 , 0.155865 , -75.1
44 , 2 , 5 , 1001 , 0.027763 , 1.41377 , -25.1
44 , 2 , 6 , 1002 , 0.111926 , 3.94992 , 24.9
44 , 2 , 8 , 1003 , 0.163858 , 7.73294 , 74.9
45 , 2 , 5 , 1000 , 0 , 0.155865 , -75.1
45 , 2 , 5 , 1001 , -0.0276183 , 1.43071 , -25.1
45 , 2 , 6 , 1002 , -0.108925 , 3.9534 , 24.9
45 , 2 , 8 , 1003 , -0.236911 , 7.76177 , 74.9
46 , 2 , 5 , 1000 , 0.0013545 , 0.154089 , -75.1
46 , 2 , 5 , 1001 , -0.00634499 , 1.40722 , -25.1
46 , 2 , 6 , 1002 , -0.0670771 , 3.953 , 24.9
46 , 2 , 8 , 1003 , -0.0864794 , 7.70836 , 74.9
47 , 2 , 5 , 1000 , 0 , 0.155846 , -75.1
47 , 2 , 5 , 1001 , -0.0550849 , 1.43211 , -25.1
47 , 2 , 6 , 1002 , -0.127479 , 3.99366 , 24.9
47 , 2 , 7 , 1002 , -0.127606 , 4 , 24.9949
47 , 2 , 8 , 1003 , -0.214638 , 7.8634 , 74.9
48 , 2 , 5 , 1000 , 0 , 0.155865 , -75.1
48 , 2 , 5 , 1001 , 0.00353104 , 1.43994 , -25.1
48 , 2 , 6 , 1002 , 0.00400112 , 3.97256 , 24.9
48 , 2 , 8 , 1003 , 0.0257093 , 7.83256 , 74.9
49 , 2 , 5 , 1000 , 0 , 0.155849 , -75.1
49 , 2 , 5 , 1001 , -0.0115677 , 1.42282 , -25.1
49 , 2 , 6 , 1002 , -0.0263868 , 3.95744 , 24.9
49 , 2 , 8 , 1003 , -0.0818067 , 7.74267 , 74.9
50 , 2 , 5 , 1000 , 0 , 0.155865 , -75.1
50 , 2 , 5 , 1001 , 0.0271088 , 1.39968 , -25.1
50 , 2 , 6 , 1002 , 0.0503979 , 3.87991 , 24.9
50 , 2 , 8 , 1003 , 0.0822841 , 7.59138 , 74.9
51 , 2 , 5 , 1000 , 0 , 0.155865 , -75.1
51 , 2 , 5 , 1001 , -0.000640704 , 1.44926 , -25.1
51 , 2 , 6 , 1002 , 0.0212911 , 3.99013 , 24.9
51 , 2 , 7 , 1002 , 0.0213267 , 4 , 25.0537
51 , 2 , 8 , 1003 , -0.0120566 , 7.82741 , 74.9
52 , 2 , 5 , 1000 , 0 , 0.155857 , -75.1
52 , 2 , 5 , 1001 , -0.0578613 , 1.37067 , -25.1
52 , 2 , 6 , 1002 , -0.141328 , 3.86591 , 24.9
52 , 2 , 8 , 1003 , -0.213417 , 7.61682 , 74.9
53 , 2 , 5 , 1000 , 0 , 0.155865 , -75.1
53 , 2 , 5 , 1001 , -0.0898406 , 1.35718 , -25.1
53 , 2 , 6 , 1002 , -0.176931 , 3.80225 , 24.9
53 , 2 , 8 , 1003 , -0.238438 , 7.49582 , 74.9
54 , 2 , 5 , 1000 , 0 , 0.155865 , -75.1
54 , 2 , 5 , 1001 , 0.011378 , 1.37597 , -25.1
54 , 2 , 6 , 1002 , 0.0454783 , 3.86929 , 24.9
54 , 2 , 8 , 1003 , 0.0838487 , 7.66397 , 74.9
55 , 2 , 5 , 1000 , 0 , 0.155865 , -75.1
55 , 2 , 5 , 1001 , 0.222277 , 1.40168 , -25.1
55 , 2 , 6 , 1002 , 0.378446 , 3.90355 , 24.9
55 , 2 , 8 , 1003 , 0.563243 , 7.65809 , 74.9
56 , 2 , 5 , 1000 , 0 , 0.155865 , -75.1
56 , 2 , 5 , 1001 , 0.0151998 , 1.41957 , -25.1
56 , 2 , 6 , 1002 , 0.0483842 , 3.8446 , 24.9
56 , 2 , 8 , 1003 , 0.158657 , 7.53857 , 74.9
57 , 2 , 5 , 1000 , 0 , 0.155865 , -75.1
57 , 2 , 5 , 1001 , -0.0538631 , 1.41067 , -25.1
57 , 2 , 6 , 1002 , -0.0559487 , 3.91583 , 24.9
57 , 2 , 8 , 1003 , -0.0280398 , 7.6841 , 74.9
58 , 2 , 5 , 1000 , 0 , 0.155865 , -75.1
58 , 2 , 5 , 1001 , 0.0546839 , 1.44944 , -25.1
58 , 2 , 6 , 1002 , 0.142565 , 3.98862 , 24.9
58 , 2 , 7 , 1002 , 0.142901 , 4 , 25.0679
58 , 2 , 8 , 1003 , 0.232263 , 7.79114 , 74.9
59 , 2 , 5 , 1000 , 0 , 0.155865 , -75.1
59 , 2 , 5 , 1001 , 0.117682 , 1.46143 , -25.1
59 , 2 , 6 , 1002 , 0.245541 , 3.96943 , 24.9
59 , 2 , 8 , 1003 , 0.403723 , 7.77271 , 74.9
60 , 2 , 5 , 1000 , 0 , 0.155865 , -75.1
60 , 2 , 5 , 1001 , 0.0516006 , 1.47323 , -25.1
60 , 2 , 6 , 1002 , 0.0663139 , 3.99354 , 24.9
60 , 2 , 7 , 1002 , 0.0663453 , 4 , 25.0012
60 , 2 , 8 , 1003 , 0.0786093 , 7.78455 , 74.9
61 , 2 , 5 , 1000 , 0 , 0.155865 , -75.1
61 , 2 , 5 , 1001 , -0.0538986 , 1.46193 , -25.1
61 , 2 , 7 , 1002 , -0.148526 , 4.0031 , 24.9
61 , 2 , 8 , 1003 , -0.30108 , 7.81824 , 74.9
62 , 2 , 5 , 1000 , 0 , 0.155865 , -75.1
62 , 2 , 5 , 1001 , -0.00709862 , 1.435 , -25.1
62 , 2 , 6 , 1002 , 0.00430085 , 3.95996 , 24.9
62 , 2 , 8 , 1003 , 0.013041 , 7.72528 , 74.9
63 , 2 , 5 , 1000 , 0.0033384 , 0.151392 , -75.1
63 , 2 , 5 , 1001 , -0.0406068 , 1.3568 , -25.1
63 , 2 , 6 , 1002 , -0.0940906 , 3.83118 , 24.9
63 , 2 , 8 , 1003 , -0.140377 , 7.5698 , 74.9
64 , 2 , 5 , 1000 , 0 , 0.155848 , -75.1
64 , 2 , 5 , 1001 , 0.0195951 , 1.42984 , -25.1
64 , 2 , 6 , 1002 , 0.045989 , 3.97086 , 24.9
64 , 2 , 8 , 1003 , 0.152621 , 7.65604 , 74.9
65 , 2 , 5 , 1000 , 0 , 0.155865 , -75.1
65 , 2 , 5 , 1001 , -0.0122858 , 1.40737 , -25.1
65 , 2 , 6 , 1002 , 0.0315353 , 3.93582 , 24.9
65 , 2 , 8 , 1003 , 0.0971876 , 7.6905 , 74.9
66 , 2 , 5 , 1000 , 0 , 0.155865 , -75.1
66 , 2 , 5 , 1001 , -0.00493059 , 1.42375 , -25.1
66 , 2 , 6 , 1002 , 0.0385601 , 3.91833 , 24.9
66 , 2 , 8 , 1003 , 0.111266 , 7.69746 , 74.9
67 , 2 , 5 , 1000 , 0.00119487 , 0.155522 , -75.1
67 , 2 , 5 , 1001 , 0.00519789 , 1.42454 , -25.1
67 , 2 , 6 , 1002 , -0.0198687 , 3.92434 , 24.9
67 , 2 , 8 , 1003 , -0.141925 , 7.62201 , 74.9
68 , 2 , 5 , 1000 , 0 , 0.155865 , -75.1
68 , 2 , 5 , 1001 , 0.0295723 , 1.43448 , -25.1
68 , 2 , 6 , 1002 , 0.0483011 , 3.99299 , 24.9
68 , 2 , 7 , 1002 , 0.0483436 , 4 , 25.0006
68 , 2 , 8 , 1003 , 0.0750657 , 7.82475 , 74.9
69 , 2 , 5 , 1000 , 0 , 0.155865 , -75.1
69 , 2 , 5 , 1001 , 0.0157582 , 1.41243 , -25.1
69 , 2 , 6 , 1002 , -0.00232864 , 3.96435 , 24.9
69 , 2 , 8 , 1003 , -0.00847392 , 7.80923 , 74.9
70 , 2 , 5 , 1000 , 0 , 0.155865 , -75.1
70 , 2 , 5 , 1001 , -0.0207349 , 1.42853 , -25.1
70 , 2 , 6 , 1002 , -0.0991529 , 3.98087 , 24.9
70 , 2 , 8 , 1003 , -0.197988 , 7.78932 , 74.9
71 , 2 , 5 , 1000 , 0 , 0.155865 , -75.1
71 , 2 , 5 , 1001 , 0.0147341 , 1.39825 , -25.1
71 , 2 , 6 , 1002 , 0.0565293 , 3.84209 , 24.9
71 , 2 , 8 , 1003 , 0.127596 , 7.56869 , 74.9
72 , 2 , 5 , 1000 , 0 , 0.155865 , -75.1
72 , 2 , 5 , 1001 , -0.00252846 , 1.34723 , -25.1
72 , 2 , 6 , 1002 , 0.0329114 , 3.75928 , 24.9
72 , 2 , 8 , 1003 , 0.0251747 , 7.45206 , 74.9
73 , 2 , 5 , 1000 , 0 , 0.155865 , -75.1
73 , 2 , 5 , 1001 , -0.0012198 , 1.40365 , -25.1
73 , 2 , 6 , 1002 , -0.00378374 , 3.9603 , 24.9
73 , 2 , 8 , 1003 , 0.0170877 , 7.82614 , 74.9
74 , 2 , 5 , 1000 , 0 , 0.155865 , -75.1
74 , 2 , 5 , 1001 , -0.0157127 , 1.42222 , -25.1
74 , 2 , 6 , 1002 , -0.0615672 , 3.93933 , 24.9
74 , 2 , 8 , 1003 , -0.104326 , 7.72867 , 74.9
75 , 2 , 5 , 1000 , 0 , 0.155865 , -75.1
75 , 2 , 5 , 1001 , 0.0184538 , 1.39988 , -25.1
75 , 2 , 6 , 1002 , 0.0488353 , 3.90292 , 24.9
75 , 2 , 8 , 1003 , 0.0700801 , 7.67284 , 74.9
76 , 2 , 5 , 1000 , 0 , 0.155865 , -75.1
76 , 2 , 5 , 1001 , -0.0365847 , 1.40595 , -25.1
76 , 2 , 6 , 1002 , -0.0568282 , 3.91106 , 24.9
76 , 2 , 8 , 1003 , -0.0831845 , 7.67776 , 74.9
77 , 2 , 5 , 1000 , 0 , 0.155847 , -75.1
77 , 2 , 5 , 1001 , 0.0388267 , 1.37218 , -25.1
77 , 2 , 6 , 1002 , 0.123999 , 3.88181 , 24.9
77 , 2 , 8 , 1003 , 0.217908 , 7.63864 , 74.9
78 , 2 , 5 , 1000 , 0 , 0.155848 , -75.1
78 , 2 , 5 , 1001 , 0.019153 , 1.39242 , -25.1
78 , 2 , 6 , 1002 , 0.0491868 , 3.86288 , 24.9
78 , 2 , 8 , 1003 , 0.180395 , 7.66649 , 74.9
79 , 2 , 5 , 1000 , 0.000270189 , 0.155769 , -75.1
79 , 2 , 5 , 1001 , 0.0167281 , 1.39851 , -25.1
79 , 2 , 6 , 1002 , 0.0421774 , 3.95163 , 24.9
79 , 2 , 8 , 1003 , 0.115454 , 7.82823 , 74.9
80 , 2 , 5 , 1000 , -0.00143929 , 0.153747 , -75.1
80 , 2 , 5 , 1001 , 0.0586855 , 1.40966 , -25.1
80 , 2 , 6 , 1002 , 0.120044 , 3.9891 , 24.9
80 , 2 , 7 , 1002 , 0.120227 , 4 , 25.0682
80 , 2 , 8 , 1003 , 0.15494 , 7.82722 , 74.9
81 , 2 , 5 , 1000 , 0 , 0.155865 , -75.1
81 , 2 , 5 , 1001 , 0.00684942 , 1.42181 , -25.1
81 , 2 , 6 , 1002 , 0.0158212 , 3.93433 , 24.9
81 , 2 , 8 , 1003 , -0.00293034 , 7.68234 , 74.9
82 , 2 , 5 , 1000 , 0.000446693 , 0.15544 , -75.1
82 , 2 , 5 , 1001 , -0.105115 , 1.45263 , -25.1
82 , 2 , 7 , 1002 , -0.346098 , 4.01221 , 24.9
82 , 2 , 8 , 1003 , -0.626349 , 7.86117 , 74.9
83 , 2 , 5 , 1000 , 0.00192531 , 0.154218 , -75.1
83 , 2 , 5 , 1001 , -0.107531 , 1.40341 , -25.1
83 , 2 , 6 , 1002 , -0.226057 , 3.95442 , 24.9
83 , 2 , 8 , 1003 , -0.392898 , 7.77501 , 74.9
84 , 2 , 5 , 1000 , 0.000853762 , 0.154152 , -75.1
84 , 2 , 5 , 1001 , -0.00704165 , 1.39058 , -25.1
84 , 2 , 6 , 1002 , -0.0194544 , 3.81219 , 24.9
84 , 2 , 8 , 1003 , -0.036226 , 7.48427 , 74.9
85 , 2 , 5 , 1000 , 0 , 0.155865 , -75.1
85 , 2 , 5 , 1001 , 0.00557449 , 1.39832 , -25.1
85 , 2 , 6 , 1002 , -0.0210956 , 3.87909 , 24.9
85 , 2 , 8 , 1003 , -0.0945014 , 7.57874 , 74.9
86 , 2 , 5 , 1000 , 0 , 0.15585 , -75.1
86 , 2 , 5 , 1001 , 0.0125229 , 1.40905 , -25.1
86 , 2 , 6 , 1002 , 0.0418558 , 3.87888 , 24.9
86 , 2 , 8 , 1003 , 0.0466719 , 7.65077 , 74.9
87 , 2 , 5 , 1000 , 0 , 0.155849 , -75.1
87 , 2 , 5 , 1001 , 0.00924884 , 1.45611 , -25.1
87 , 2 , 7 , 1002 , -9.75449e-05 , 4.08016 , 24.9
87 , 2 , 9 , 1003 , -0.0176551 , 8.01384 , 74.9
88 , 2 , 5 , 1000 , 0.000804965 , 0.155558 , -75.1
88 , 2 , 5 , 1001 , 0.0256183 , 1.45164 , -25.1
88 , 2 , 7 , 1002 , 0.00394138 , 4.0292 , 24.9
88 , 2 , 8 , 1003 , -0.0503665 , 7.83982 , 74.9
89 , 2 , 5 , 1000 , -0.00220287 , 0.158599 , -75.1
89 , 2 , 5 , 1001 , 0.0214716 , 1.40519 , -25.1
89 , 2 , 6 , 1002 , 0.0877344 , 3.89135 , 24.9
89 , 2 , 8 , 1003 , 0.13917 , 7.59171 , 74.9
90 , 2 , 5 , 1000 , 0 , 0.155865 , -75.1
90 , 2 , 5 , 1001 , -0.00433565 , 1.36 , -25.1
90 , 2 , 6 , 1002 , -0.00521528 , 3.80979 , 24.9
90 , 2 , 8 , 1003 , -0.0209188 , 7.49019 , 74.9
91 , 2 , 5 , 1000 , 0.000771737 , 0.152145 , -75.1
91 , 2 , 5 , 1001 , 0.0254049 , 1.37364 , -25.1
91 , 2 , 6 , 1002 , 0.072352 , 3.83416 , 24.9
91 , 2 , 8 , 1003 , 0.145701 , 7.52701 , 74.9
92 , 2 , 5 , 1000 , 0 , 0.155865 , -75.1
92 , 2 , 5 , 1001 , 0.0137511 , 1.39074 , -25.1
92 , 2 , 6 , 1002 , 0.0176435 , 3.86744 , 24.9
92 , 2 , 8 , 1003 , -0.00518396 , 7.6242 , 74.9
93 , 2 , 5 , 1000 , -0.000268195 , 0.15573 , -75.1
93 , 2 , 5 , 1001 , -0.0113891 , 1.36065 , -25.1
93 , 2 , 6 , 1002 , 0.0197871 , 3.83602 , 24.9
93 , 2 , 8 , 1003 , 0.12955 , 7.57108 , 74.9
94 , 2 , 5 , 1000 , 0 , 0.155857 , -75.1
94 , 2 , 5 , 1001 , -0.013571 , 1.37362 , -25.1
94 , 2 , 6 , 1002 , 0.0630582 , 3.81239 , 24.9
94 , 2 , 8 , 1003 , 0.111115 , 7.52579 , 74.9
95 , 2 , 5 , 1000 , 0 , 0.155855 , -75.1
95 , 2 , 5 , 1001 , 0.0244261 , 1.43982 , -25.1
95 , 2 , 6 , 1002 , 0.104947 , 3.98683 , 24.9
95 , 2 , 7 , 1002 , 0.105252 , 4 , 25.0988
95 , 2 , 8 , 1003 , 0.220062 , 7.82901 , 74.9
96 , 2 , 5 , 1000 , 0 , 0.155857 , -75.1
96 , 2 , 5 , 1001 , 0.0232661 , 1.41296 , -25.1
96 , 2 , 6 , 1002 , 0.0140479 , 3.90211 , 24.9
96 , 2 , 8 , 1003 , -0.0374178 , 7.63754 , 74.9
97 , 2 , 5 , 1000 , 0 , 0.155865 , -75.1
97 , 2 , 5 , 1001 , -0.0216001 , 1.42871 , -25.1
97 , 2 , 6 , 1002 , -0.0464446 , 3.94865 , 24.9
97 , 2 , 8 , 1003 , -0.0527797 , 7.77964 , 74.9
